order_item_id,order_id,product_id,quantity,unit_price
5075,2544,47,3,3023
5076,2544,12,4,1162
5077,2544,76,2,4880
5078,2545,97,2,457
5079,2546,34,3,1488
5080,2546,31,5,3336
5081,2547,12,1,1162
5082,2547,58,1,3809
5083,2548,8,5,3736
5084,2549,33,5,3819
5085,2549,87,4,3586
5086,2549,9,3,3322
5087,2550,77,2,1952
5088,2550,34,2,1488
5089,2550,6,3,4591
5090,2551,6,1,4591
5091,2551,19,2,4430
5092,2551,100,2,4568
5093,2552,60,4,555
5094,2552,59,2,1181
5095,2553,55,4,4848
5096,2554,36,3,1465
5097,2554,50,1,813
5098,2555,29,3,1317
5099,2556,13,2,2256
5100,2557,57,1,1343
5101,2557,53,5,3622
5102,2557,16,3,4829
5103,2558,46,5,1910
5104,2558,21,1,1053
5105,2559,16,2,4829
5106,2559,24,4,3401
5107,2560,69,1,1631
5108,2561,71,5,923
5109,2562,64,3,3172
5110,2562,61,2,994
5111,2562,87,5,3586
5112,2563,49,2,4286
5113,2563,24,2,3401
5114,2563,49,1,4286
5115,2564,69,3,1631
5116,2565,83,3,1350
5117,2565,88,4,3684
5118,2565,66,4,4385
5119,2566,15,3,3394
5120,2566,46,5,1910
5121,2566,85,3,1356
5122,2567,58,4,3809
5123,2567,40,3,4412
5124,2567,35,3,1956
5125,2568,99,1,767
5126,2568,36,3,1465
5127,2569,8,3,3736
5128,2569,48,5,2314
5129,2570,23,5,3424
5130,2570,18,4,832
5131,2570,62,1,1484
5132,2571,98,5,3119
5133,2571,24,1,3401
5134,2572,43,4,1927
5135,2573,23,2,3424
5136,2574,88,4,3684
5137,2574,67,1,604
5138,2575,96,5,2931
5139,2576,27,4,3093
5140,2576,53,3,3622
5141,2576,31,2,3336
5142,2577,7,1,3038
5143,2577,23,2,3424
5144,2577,44,4,3241
5145,2578,27,1,3093
5146,2578,35,3,1956
5147,2578,78,5,4275
5148,2579,86,5,3476
5149,2579,66,2,4385
5150,2580,2,3,2882
5151,2580,78,3,4275
5152,2581,38,5,1780
5153,2581,50,4,813
5154,2582,63,3,2058
5155,2582,13,2,2256
5156,2583,17,5,1256
5157,2584,82,3,2911
5158,2584,60,5,555
5159,2584,53,1,3622
5160,2585,95,4,2883
5161,2585,70,5,3540
5162,2586,35,3,1956
5163,2586,94,1,1453
5164,2587,5,4,3240
5165,2588,90,2,3737
5166,2588,63,4,2058
5167,2588,89,2,1496
5168,2589,81,3,4398
5169,2589,51,5,3702
5170,2589,22,5,2639
5171,2590,45,2,3586
5172,2590,24,3,3401
5173,2590,40,4,4412
5174,2591,57,1,1343
5175,2591,29,3,1317
5176,2592,81,4,4398
5177,2593,83,2,1350
5178,2594,73,5,233
5179,2594,68,1,1314
5180,2595,47,4,3023
5181,2596,68,1,1314
5182,2596,64,4,3172
5183,2597,83,1,1350
5184,2597,15,1,3394
5185,2598,72,2,1028
5186,2598,57,3,1343
5187,2599,13,5,2256
5188,2599,78,5,4275
5189,2600,56,1,4949
5190,2601,18,3,832
5191,2601,40,2,4412
5192,2601,89,2,1496
5193,2602,15,5,3394
5194,2602,28,1,2781
5195,2603,73,2,233
5196,2603,31,1,3336
5197,2604,43,3,1927
5198,2604,32,2,2486
5199,2605,55,4,4848
5200,2605,28,4,2781
5201,2605,41,4,1424
5202,2606,45,3,3586
5203,2607,73,5,233
5204,2607,29,3,1317
5205,2608,26,5,1291
5206,2609,66,3,4385
5207,2609,20,5,4946
5208,2610,22,2,2639
5209,2611,48,2,2314
5210,2611,4,4,243
5211,2612,97,2,457
5212,2612,49,3,4286
5213,2612,37,3,599
5214,2613,44,3,3241
5215,2614,77,4,1952
5216,2614,66,5,4385
5217,2614,17,2,1256
5218,2615,43,4,1927
5219,2615,16,1,4829
5220,2616,77,5,1952
5221,2617,3,3,3677
5222,2617,72,5,1028
5223,2618,20,3,4946
5224,2618,12,4,1162
5225,2618,7,3,3038
5226,2619,50,4,813
5227,2619,15,4,3394
5228,2620,58,4,3809
5229,2620,58,1,3809
5230,2621,99,1,767
5231,2621,71,4,923
5232,2621,57,1,1343
5233,2622,71,5,923
5234,2623,93,2,570
5235,2623,14,5,3082
5236,2624,60,3,555
5237,2624,62,2,1484
5238,2624,5,5,3240
5239,2625,80,5,3384
5240,2625,88,3,3684
5241,2625,83,1,1350
5242,2626,70,2,3540
5243,2626,69,4,1631
5244,2627,27,1,3093
5245,2627,58,4,3809
5246,2627,65,5,2096
5247,2628,57,1,1343
5248,2628,19,1,4430
5249,2629,48,3,2314
5250,2630,67,1,604
5251,2630,29,3,1317
5252,2630,23,5,3424
5253,2631,8,3,3736
5254,2632,69,4,1631
5255,2632,36,3,1465
5256,2632,90,1,3737
5257,2633,3,5,3677
5258,2634,4,5,243
5259,2634,14,1,3082
5260,2634,39,2,610
5261,2635,47,2,3023
5262,2635,71,5,923
5263,2635,19,4,4430
5264,2636,20,2,4946
5265,2637,66,2,4385
5266,2637,35,3,1956
5267,2637,8,3,3736
5268,2638,61,1,994
5269,2638,1,4,817
5270,2638,86,5,3476
5271,2639,10,2,1267
5272,2639,40,1,4412
5273,2639,10,1,1267
5274,2640,19,2,4430
5275,2641,16,1,4829
5276,2641,9,5,3322
5277,2641,55,1,4848
5278,2642,98,2,3119
5279,2643,6,4,4591
5280,2644,65,5,2096
5281,2645,43,4,1927
5282,2645,43,1,1927
5283,2646,71,3,923
5284,2647,14,4,3082
5285,2647,43,2,1927
5286,2648,19,5,4430
5287,2649,82,5,2911
5288,2649,60,4,555
5289,2650,69,5,1631
5290,2650,19,1,4430
5291,2650,36,4,1465
5292,2651,3,1,3677
5293,2652,60,2,555
5294,2653,72,2,1028
5295,2653,84,2,3612
5296,2653,87,5,3586
5297,2654,73,5,233
5298,2654,44,2,3241
5299,2654,29,4,1317
5300,2655,54,3,4368
5301,2655,37,3,599
5302,2656,63,1,2058
5303,2656,32,5,2486
5304,2656,89,4,1496
5305,2657,99,3,767
5306,2657,38,4,1780
5307,2658,28,1,2781
5308,2658,29,4,1317
5309,2659,91,4,3430
5310,2659,10,2,1267
5311,2660,96,3,2931
5312,2661,18,1,832
5313,2661,30,5,1640
5314,2662,88,1,3684
5315,2662,81,5,4398
5316,2663,24,1,3401
5317,2663,5,5,3240
5318,2664,25,1,1642
5319,2664,67,3,604
5320,2665,81,4,4398
5321,2666,4,4,243
5322,2666,57,3,1343
5323,2666,59,1,1181
5324,2667,97,3,457
5325,2668,67,5,604
5326,2668,70,2,3540
5327,2668,36,3,1465
5328,2669,44,5,3241
5329,2669,77,4,1952
5330,2669,23,5,3424
5331,2670,7,2,3038
5332,2671,43,2,1927
5333,2671,49,3,4286
5334,2671,86,5,3476
5335,2672,32,4,2486
5336,2672,44,2,3241
5337,2673,95,3,2883
5338,2673,15,4,3394
5339,2674,6,4,4591
5340,2675,53,4,3622
5341,2675,49,5,4286
5342,2676,68,2,1314
5343,2676,63,5,2058
5344,2676,10,5,1267
5345,2677,34,5,1488
5346,2677,27,3,3093
5347,2677,91,2,3430
5348,2678,3,3,3677
5349,2678,1,5,817
5350,2678,32,5,2486
5351,2679,41,5,1424
5352,2679,46,5,1910
5353,2680,57,1,1343
5354,2680,84,1,3612
5355,2681,93,2,570
5356,2682,4,1,243
5357,2683,66,1,4385
5358,2683,25,4,1642
5359,2683,100,4,4568
5360,2684,18,2,832
5361,2684,77,2,1952
5362,2685,68,2,1314
5363,2686,39,4,610
5364,2686,1,4,817
5365,2686,39,1,610
5366,2687,42,5,1255
5367,2688,34,1,1488
5368,2688,17,1,1256
5369,2689,19,1,4430
5370,2689,85,4,1356
5371,2689,5,3,3240
5372,2690,46,1,1910
5373,2690,35,2,1956
5374,2690,98,3,3119
5375,2691,1,4,817
5376,2692,79,2,3033
5377,2692,91,5,3430
5378,2693,35,2,1956
5379,2693,35,2,1956
5380,2693,87,3,3586
5381,2694,25,4,1642
5382,2694,50,3,813
5383,2695,83,2,1350
5384,2696,68,2,1314
5385,2696,33,4,3819
5386,2696,25,5,1642
5387,2697,54,1,4368
5388,2698,45,1,3586
5389,2698,40,1,4412
5390,2698,70,2,3540
5391,2699,77,2,1952
5392,2700,88,3,3684
5393,2701,64,5,3172
5394,2701,2,5,2882
5395,2702,31,3,3336
5396,2703,44,5,3241
5397,2704,99,2,767
5398,2704,54,2,4368
5399,2705,57,4,1343
5400,2705,65,5,2096
5401,2705,35,3,1956
5402,2706,61,5,994
5403,2706,32,5,2486
5404,2707,87,1,3586
5405,2708,38,4,1780
5406,2708,40,4,4412
5407,2709,32,5,2486
5408,2710,71,2,923
5409,2711,28,3,2781
5410,2711,43,1,1927
5411,2711,18,1,832
5412,2712,1,2,817
5413,2712,40,1,4412
5414,2713,30,5,1640
5415,2713,60,3,555
5416,2713,90,1,3737
5417,2714,65,3,2096
5418,2715,75,4,3727
5419,2715,1,3,817
5420,2716,73,2,233
5421,2717,15,1,3394
5422,2717,92,5,2803
5423,2718,100,2,4568
5424,2718,68,5,1314
5425,2718,36,5,1465
5426,2719,82,3,2911
5427,2719,76,4,4880
5428,2719,90,5,3737
5429,2720,28,5,2781
5430,2721,68,1,1314
5431,2721,57,5,1343
5432,2721,78,4,4275
5433,2722,80,1,3384
5434,2722,79,1,3033
5435,2723,62,4,1484
5436,2723,64,3,3172
5437,2724,90,3,3737
5438,2725,71,2,923
5439,2726,33,5,3819
5440,2727,44,3,3241
5441,2727,17,1,1256
5442,2727,90,2,3737
5443,2728,87,1,3586
5444,2728,54,5,4368
5445,2729,13,1,2256
5446,2729,85,3,1356
5447,2729,54,1,4368
5448,2730,9,5,3322
5449,2730,48,5,2314
5450,2731,95,5,2883
5451,2732,46,2,1910
5452,2732,62,3,1484
5453,2733,18,1,832
5454,2733,57,1,1343
5455,2733,89,1,1496
5456,2734,85,5,1356
5457,2734,30,2,1640
5458,2735,64,3,3172
5459,2735,34,4,1488
5460,2735,28,4,2781
5461,2736,14,2,3082
5462,2736,20,1,4946
5463,2737,27,1,3093
5464,2738,57,5,1343
5465,2739,50,4,813
5466,2739,13,1,2256
5467,2739,21,5,1053
5468,2740,91,1,3430
5469,2740,7,4,3038
5470,2741,97,2,457
5471,2741,71,4,923
5472,2742,99,4,767
5473,2742,2,5,2882
5474,2742,77,2,1952
5475,2743,7,4,3038
5476,2744,31,5,3336
5477,2745,45,3,3586
5478,2745,81,2,4398
5479,2746,51,4,3702
5480,2746,29,1,1317
5481,2747,99,2,767
5482,2748,44,5,3241
5483,2749,60,2,555
5484,2750,47,5,3023
5485,2750,5,5,3240
5486,2751,55,1,4848
5487,2752,31,2,3336
5488,2752,26,1,1291
5489,2752,31,1,3336
5490,2753,25,2,1642
5491,2754,83,2,1350
5492,2754,29,3,1317
5493,2755,87,3,3586
5494,2756,71,5,923
5495,2756,4,2,243
5496,2757,50,2,813
5497,2757,83,5,1350
5498,2758,98,4,3119
5499,2758,32,1,2486
5500,2759,65,1,2096
5501,2759,53,1,3622
5502,2759,30,3,1640
5503,2760,79,2,3033
5504,2760,68,4,1314
5505,2760,2,3,2882
5506,2761,89,4,1496
5507,2762,2,3,2882
5508,2762,49,3,4286
5509,2762,99,5,767
5510,2763,61,2,994
5511,2763,52,5,4234
5512,2764,88,3,3684
5513,2764,7,5,3038
5514,2765,72,1,1028
5515,2765,41,1,1424
5516,2765,11,3,2716
5517,2766,53,5,3622
5518,2766,39,4,610
5519,2767,2,1,2882
5520,2767,35,2,1956
5521,2768,62,5,1484
5522,2769,93,3,570
5523,2770,85,5,1356
5524,2770,23,2,3424
5525,2770,76,1,4880
5526,2771,84,2,3612
5527,2771,62,1,1484
5528,2772,63,4,2058
5529,2773,44,4,3241
5530,2773,83,1,1350
5531,2773,21,1,1053
5532,2774,59,1,1181
5533,2774,6,3,4591
5534,2775,9,5,3322
5535,2775,55,4,4848
5536,2776,85,1,1356
5537,2776,16,1,4829
5538,2777,82,5,2911
5539,2777,100,4,4568
5540,2778,69,1,1631
5541,2778,41,4,1424
5542,2779,34,4,1488
5543,2779,99,1,767
5544,2780,81,2,4398
5545,2781,57,2,1343
5546,2781,64,4,3172
5547,2782,44,1,3241
5548,2782,18,3,832
5549,2782,3,1,3677
5550,2783,50,3,813
5551,2783,41,1,1424
5552,2783,1,5,817
5553,2784,98,3,3119
5554,2784,25,5,1642
5555,2785,38,1,1780
5556,2786,24,5,3401
5557,2786,82,4,2911
5558,2787,90,1,3737
5559,2787,19,1,4430
5560,2788,79,4,3033
5561,2788,81,3,4398
5562,2788,15,5,3394
5563,2789,40,4,4412
5564,2789,39,5,610
5565,2790,68,5,1314
5566,2790,93,5,570
5567,2790,73,3,233
5568,2791,56,4,4949
5569,2792,95,2,2883
5570,2792,47,2,3023
5571,2793,34,3,1488
5572,2794,58,3,3809
5573,2794,9,1,3322
5574,2794,6,2,4591
5575,2795,82,3,2911
5576,2795,71,3,923
5577,2795,94,5,1453
5578,2796,72,1,1028
5579,2796,68,5,1314
5580,2797,86,3,3476
5581,2797,3,3,3677
5582,2798,58,3,3809
5583,2798,15,5,3394
5584,2798,32,1,2486
5585,2799,40,3,4412
5586,2800,1,3,817
5587,2800,89,3,1496
5588,2800,43,2,1927
5589,2801,82,4,2911
5590,2801,21,1,1053
5591,2802,74,1,2205
5592,2802,7,4,3038
5593,2803,70,3,3540
5594,2804,96,5,2931
5595,2804,1,2,817
5596,2805,45,1,3586
5597,2805,84,5,3612
5598,2806,14,3,3082
5599,2807,72,5,1028
5600,2807,3,3,3677
5601,2807,45,1,3586
5602,2808,68,2,1314
5603,2808,65,3,2096
5604,2809,52,3,4234
5605,2809,41,4,1424
5606,2810,65,2,2096
5607,2811,84,2,3612
5608,2811,64,2,3172
5609,2811,85,5,1356
5610,2812,27,1,3093
5611,2812,63,2,2058
5612,2812,93,1,570
5613,2813,40,1,4412
5614,2813,37,2,599
5615,2813,26,5,1291
5616,2814,17,5,1256
5617,2814,56,3,4949
5618,2815,43,5,1927
5619,2816,21,2,1053
5620,2816,31,1,3336
5621,2816,10,3,1267
5622,2817,51,1,3702
5623,2817,76,3,4880
5624,2818,72,1,1028
5625,2818,96,5,2931
5626,2818,27,2,3093
5627,2819,20,1,4946
5628,2819,58,1,3809
5629,2820,39,4,610
5630,2820,68,1,1314
5631,2820,97,5,457
5632,2821,10,2,1267
5633,2822,67,3,604
5634,2823,33,3,3819
5635,2823,64,4,3172
5636,2823,56,1,4949
5637,2824,40,4,4412
5638,2824,15,3,3394
5639,2824,43,2,1927
5640,2825,77,3,1952
5641,2826,64,3,3172
5642,2826,40,3,4412
5643,2826,2,4,2882
5644,2827,93,3,570
5645,2827,97,4,457
5646,2827,11,3,2716
5647,2828,81,1,4398
5648,2828,29,2,1317
5649,2828,78,3,4275
5650,2829,53,3,3622
5651,2830,58,5,3809
5652,2831,80,1,3384
5653,2832,43,2,1927
5654,2832,99,3,767
5655,2832,69,5,1631
5656,2833,61,5,994
5657,2833,68,5,1314
5658,2833,8,3,3736
5659,2834,98,4,3119
5660,2835,28,1,2781
5661,2835,50,2,813
5662,2835,76,4,4880
5663,2836,37,1,599
5664,2836,21,1,1053
5665,2836,60,2,555
5666,2837,13,5,2256
5667,2837,40,5,4412
5668,2837,78,5,4275
5669,2838,13,4,2256
5670,2838,2,5,2882
5671,2838,22,1,2639
5672,2839,52,1,4234
5673,2839,60,5,555
5674,2839,80,4,3384
5675,2840,96,5,2931
5676,2840,40,5,4412
5677,2840,6,4,4591
5678,2841,33,3,3819
5679,2841,8,2,3736
5680,2842,54,3,4368
5681,2842,47,2,3023
5682,2842,96,3,2931
5683,2843,65,3,2096
5684,2844,91,4,3430
5685,2845,79,1,3033
5686,2845,64,2,3172
5687,2846,96,4,2931
5688,2846,72,3,1028
5689,2847,96,3,2931
5690,2848,77,5,1952
5691,2848,82,1,2911
5692,2848,65,3,2096
5693,2849,40,4,4412
5694,2849,1,5,817
5695,2849,75,2,3727
5696,2850,16,4,4829
5697,2850,74,2,2205
5698,2851,60,2,555
5699,2851,41,5,1424
5700,2851,6,2,4591
5701,2852,7,5,3038
5702,2852,17,2,1256
5703,2853,45,3,3586
5704,2853,26,3,1291
5705,2853,18,3,832
5706,2854,22,1,2639
5707,2854,78,1,4275
5708,2855,58,4,3809
5709,2855,41,5,1424
5710,2856,59,5,1181
5711,2857,78,2,4275
5712,2857,42,2,1255
5713,2858,64,1,3172
5714,2858,54,2,4368
5715,2859,19,4,4430
5716,2860,70,5,3540
5717,2860,55,4,4848
5718,2861,22,1,2639
5719,2861,3,2,3677
5720,2861,72,1,1028
5721,2862,20,1,4946
5722,2862,91,2,3430
5723,2863,87,2,3586
5724,2864,41,5,1424
5725,2864,7,4,3038
5726,2864,48,4,2314
5727,2865,74,2,2205
5728,2865,61,4,994
5729,2866,100,5,4568
5730,2866,69,2,1631
5731,2866,46,3,1910
5732,2867,88,3,3684
5733,2868,91,5,3430
5734,2868,71,5,923
5735,2869,94,1,1453
5736,2869,78,1,4275
5737,2869,70,1,3540
5738,2870,64,3,3172
5739,2870,22,4,2639
5740,2870,37,4,599
5741,2871,74,4,2205
5742,2871,69,4,1631
5743,2871,28,3,2781
5744,2872,19,2,4430
5745,2872,48,2,2314
5746,2873,17,5,1256
5747,2873,82,5,2911
5748,2873,42,1,1255
5749,2874,58,1,3809
5750,2875,26,5,1291
5751,2875,51,3,3702
5752,2875,50,4,813
5753,2876,13,3,2256
5754,2876,79,4,3033
5755,2877,68,5,1314
5756,2878,31,5,3336
5757,2878,96,3,2931
5758,2878,39,1,610
5759,2879,99,3,767
5760,2880,16,3,4829
5761,2880,83,1,1350
5762,2881,6,5,4591
5763,2881,69,5,1631
5764,2881,67,5,604
5765,2882,80,4,3384
5766,2882,13,3,2256
5767,2882,1,3,817
5768,2883,78,3,4275
5769,2883,82,2,2911
5770,2884,46,1,1910
5771,2885,8,2,3736
5772,2885,68,4,1314
5773,2885,14,5,3082
5774,2886,97,5,457
5775,2886,85,5,1356
5776,2887,1,1,817
5777,2887,67,3,604
5778,2888,51,2,3702
5779,2888,20,1,4946
5780,2889,1,3,817
5781,2889,14,4,3082
5782,2890,60,2,555
5783,2890,16,2,4829
5784,2891,73,3,233
5785,2891,7,5,3038
5786,2892,98,2,3119
5787,2893,72,3,1028
5788,2893,33,2,3819
5789,2893,3,1,3677
5790,2894,52,5,4234
5791,2895,31,2,3336
5792,2895,85,1,1356
5793,2895,9,5,3322
5794,2896,44,5,3241
5795,2897,54,2,4368
5796,2897,83,1,1350
5797,2897,98,4,3119
5798,2898,75,3,3727
5799,2899,83,3,1350
5800,2900,51,4,3702
5801,2900,51,4,3702
5802,2900,57,5,1343
5803,2901,65,4,2096
5804,2902,38,1,1780
5805,2902,9,1,3322
5806,2903,51,4,3702
5807,2903,98,4,3119
5808,2904,12,1,1162
5809,2904,78,2,4275
5810,2905,70,1,3540
5811,2905,97,3,457
5812,2906,92,2,2803
5813,2907,58,1,3809
5814,2907,69,3,1631
5815,2907,18,2,832
5816,2908,82,3,2911
5817,2908,7,3,3038
5818,2908,69,4,1631
5819,2909,81,5,4398
5820,2909,61,1,994
5821,2909,65,3,2096
5822,2910,33,4,3819
5823,2911,27,5,3093
5824,2912,54,2,4368
5825,2912,66,5,4385
5826,2913,57,1,1343
5827,2913,21,1,1053
5828,2913,17,2,1256
5829,2914,2,5,2882
5830,2915,73,2,233
5831,2915,33,2,3819
5832,2916,64,4,3172
5833,2916,59,2,1181
5834,2917,71,2,923
5835,2917,43,4,1927
5836,2918,77,2,1952
5837,2918,45,2,3586
5838,2919,96,1,2931
5839,2919,96,5,2931
5840,2919,60,2,555
5841,2920,78,4,4275
5842,2921,23,4,3424
5843,2922,37,5,599
5844,2922,50,2,813
5845,2922,46,2,1910
5846,2923,100,4,4568
5847,2924,29,3,1317
5848,2924,9,5,3322
5849,2924,33,4,3819
5850,2925,32,5,2486
5851,2925,45,2,3586
5852,2925,50,3,813
5853,2926,5,5,3240
5854,2926,70,2,3540
5855,2927,14,2,3082
5856,2927,46,3,1910
5857,2928,61,4,994
5858,2928,51,4,3702
5859,2928,1,4,817
5860,2929,55,3,4848
5861,2929,61,5,994
5862,2929,20,4,4946
5863,2930,38,1,1780
5864,2930,55,2,4848
5865,2931,45,3,3586
5866,2932,75,4,3727
5867,2932,23,3,3424
5868,2933,36,4,1465
5869,2934,96,2,2931
5870,2935,91,3,3430
5871,2935,6,1,4591
5872,2936,47,4,3023
5873,2936,13,2,2256
5874,2937,19,4,4430
5875,2937,41,5,1424
5876,2938,15,2,3394
5877,2938,28,1,2781
5878,2939,34,3,1488
5879,2939,11,5,2716
5880,2940,88,4,3684
5881,2941,31,5,3336
5882,2942,92,3,2803
5883,2942,99,3,767
5884,2943,1,4,817
5885,2943,49,4,4286
5886,2944,7,4,3038
5887,2944,76,3,4880
5888,2945,26,3,1291
5889,2946,53,2,3622
5890,2946,95,3,2883
5891,2947,73,1,233
5892,2947,52,3,4234
5893,2947,96,4,2931
5894,2948,25,2,1642
5895,2948,17,5,1256
5896,2949,1,5,817
5897,2950,85,1,1356
5898,2951,98,5,3119
5899,2951,26,3,1291
5900,2951,80,2,3384
5901,2952,74,5,2205
5902,2952,26,1,1291
5903,2952,77,1,1952
5904,2953,9,1,3322
5905,2953,25,3,1642
5906,2954,75,5,3727
5907,2954,95,1,2883
5908,2955,82,1,2911
5909,2955,8,5,3736
5910,2955,53,2,3622
5911,2956,15,5,3394
5912,2956,56,2,4949
5913,2957,28,5,2781
5914,2958,48,2,2314
5915,2958,1,3,817
5916,2959,44,3,3241
5917,2960,49,4,4286
5918,2960,20,2,4946
5919,2961,77,2,1952
5920,2961,52,1,4234
5921,2961,45,1,3586
5922,2962,4,5,243
5923,2963,67,5,604
5924,2964,25,4,1642
5925,2964,60,1,555
5926,2965,65,3,2096
5927,2966,39,1,610
5928,2966,72,2,1028
5929,2967,42,2,1255
5930,2967,47,1,3023
5931,2967,12,3,1162
5932,2968,2,1,2882
5933,2968,99,4,767
5934,2968,47,4,3023
5935,2969,32,3,2486
5936,2970,6,1,4591
5937,2971,86,5,3476
5938,2972,32,4,2486
5939,2972,26,1,1291
5940,2972,62,1,1484
5941,2973,72,5,1028
5942,2973,31,5,3336
5943,2973,70,2,3540
5944,2974,21,5,1053
5945,2975,47,2,3023
5946,2975,69,5,1631
5947,2976,22,3,2639
5948,2976,30,4,1640
5949,2977,20,1,4946
5950,2977,41,3,1424
5951,2977,31,3,3336
5952,2978,92,2,2803
5953,2978,83,1,1350
5954,2979,4,5,243
5955,2979,84,4,3612
5956,2980,18,3,832
5957,2980,37,4,599
5958,2981,84,2,3612
5959,2982,88,5,3684
5960,2982,59,3,1181
5961,2983,56,3,4949
5962,2983,74,5,2205
5963,2984,76,2,4880
5964,2984,9,4,3322
5965,2984,94,1,1453
5966,2985,45,4,3586
5967,2985,51,3,3702
5968,2986,58,1,3809
5969,2986,21,4,1053
5970,2986,9,2,3322
5971,2987,61,1,994
5972,2987,87,4,3586
5973,2987,28,2,2781
5974,2988,70,3,3540
5975,2988,54,4,4368
5976,2989,30,1,1640
5977,2989,29,3,1317
5978,2989,36,3,1465
5979,2990,54,1,4368
5980,2991,12,5,1162
5981,2992,61,2,994
5982,2993,89,5,1496
5983,2993,89,2,1496
5984,2994,82,2,2911
5985,2995,39,5,610
5986,2995,15,4,3394
5987,2996,33,5,3819
5988,2996,98,2,3119
5989,2996,54,1,4368
5990,2997,50,3,813
5991,2997,48,4,2314
5992,2998,24,3,3401
5993,2998,100,2,4568
5994,2999,86,3,3476
5995,3000,44,5,3241
5996,3000,65,5,2096
5997,3000,80,4,3384
5998,3001,27,3,3093
5999,3002,78,2,4275
6000,3002,50,5,813
6001,3002,9,4,3322
6002,3003,70,4,3540
6003,3003,69,3,1631
6004,3003,60,2,555
6005,3004,42,4,1255
6006,3004,58,4,3809
6007,3005,77,5,1952
6008,3005,93,1,570
6009,3005,91,1,3430
6010,3006,70,1,3540
6011,3006,89,4,1496
6012,3007,18,1,832
6013,3008,17,5,1256
6014,3009,99,1,767
6015,3009,2,2,2882
6016,3009,18,2,832
6017,3010,58,1,3809
6018,3010,47,1,3023
6019,3011,77,4,1952
6020,3011,90,2,3737
6021,3012,81,5,4398
6022,3012,32,4,2486
6023,3012,97,2,457
6024,3013,29,5,1317
6025,3013,61,4,994
6026,3013,84,4,3612
6027,3014,31,3,3336
6028,3015,99,4,767
6029,3016,22,3,2639
6030,3016,4,5,243
6031,3017,79,5,3033
6032,3017,56,3,4949
6033,3018,63,2,2058
6034,3018,1,2,817
6035,3018,90,3,3737
6036,3019,100,2,4568
6037,3019,65,5,2096
6038,3019,70,3,3540
6039,3020,7,5,3038
6040,3020,77,3,1952
6041,3020,51,4,3702
6042,3021,7,2,3038
6043,3021,40,3,4412
6044,3022,2,2,2882
6045,3022,52,2,4234
6046,3022,39,5,610
6047,3023,71,4,923
6048,3023,5,1,3240
6049,3023,6,3,4591
6050,3024,94,2,1453
6051,3024,49,2,4286
6052,3025,42,1,1255
6053,3025,56,1,4949
6054,3026,22,2,2639
6055,3026,94,2,1453
6056,3027,49,1,4286
6057,3027,68,5,1314
6058,3027,84,4,3612
6059,3028,42,1,1255
6060,3028,81,1,4398
6061,3029,35,4,1956
6062,3029,44,5,3241
6063,3029,59,2,1181
6064,3030,42,3,1255
6065,3031,82,5,2911
6066,3031,36,2,1465
6067,3031,68,3,1314
6068,3032,29,1,1317
6069,3032,94,2,1453
6070,3032,80,3,3384
6071,3033,23,4,3424
6072,3033,16,5,4829
6073,3034,75,3,3727
6074,3034,51,3,3702
6075,3034,48,5,2314
6076,3035,84,3,3612
6077,3035,2,5,2882
6078,3036,47,2,3023
6079,3036,49,1,4286
6080,3036,46,5,1910
6081,3037,100,1,4568
6082,3038,30,2,1640
6083,3038,100,3,4568
6084,3038,6,2,4591
6085,3039,80,5,3384
6086,3039,85,1,1356
6087,3040,84,5,3612
6088,3041,71,4,923
6089,3041,42,3,1255
6090,3041,37,5,599
6091,3042,30,5,1640
6092,3042,49,3,4286
6093,3042,21,5,1053
6094,3043,43,4,1927
6095,3043,54,2,4368
6096,3043,25,2,1642
6097,3044,59,2,1181
6098,3045,80,1,3384
6099,3046,12,2,1162
6100,3046,23,2,3424
6101,3046,44,2,3241
6102,3047,47,1,3023
6103,3047,42,3,1255
6104,3048,76,1,4880
6105,3049,2,5,2882
6106,3050,97,4,457
6107,3050,35,4,1956
6108,3051,87,3,3586
6109,3051,26,5,1291
6110,3052,97,2,457
6111,3053,92,4,2803
6112,3053,26,4,1291
6113,3053,74,4,2205
6114,3054,43,4,1927
6115,3054,82,3,2911
6116,3054,96,3,2931
6117,3055,51,3,3702
6118,3055,40,5,4412
6119,3055,55,1,4848
6120,3056,78,2,4275
6121,3056,36,2,1465
6122,3056,26,3,1291
6123,3057,81,2,4398
6124,3057,56,4,4949
6125,3057,47,5,3023
6126,3058,67,4,604
6127,3058,1,3,817
6128,3059,66,1,4385
6129,3059,91,5,3430
6130,3059,23,4,3424
6131,3060,50,3,813
6132,3060,85,2,1356
6133,3060,56,1,4949
6134,3061,33,4,3819
6135,3061,47,3,3023
6136,3062,4,4,243
6137,3062,31,2,3336
6138,3062,2,5,2882
6139,3063,57,2,1343
6140,3063,61,4,994
6141,3063,77,3,1952
6142,3064,44,1,3241
6143,3065,27,4,3093
6144,3066,52,5,4234
6145,3066,8,2,3736
6146,3067,23,5,3424
6147,3068,79,3,3033
6148,3068,1,1,817
6149,3069,7,3,3038
6150,3069,90,5,3737
6151,3070,63,5,2058
6152,3071,72,1,1028
6153,3071,23,3,3424
6154,3072,10,4,1267
6155,3072,92,4,2803
6156,3072,59,1,1181
6157,3073,74,3,2205
6158,3073,40,3,4412
6159,3073,78,1,4275
6160,3074,3,1,3677
6161,3074,55,4,4848
